pgh12345,2,0,4875,5,33000,0,0,10,12660,167
pgh123456,2,0,4870,5,33540,0,0,10,11300,167
cq147369,2,10,4965,0,31320,0,0,18,11515,115
muyang1,2,40,4825,3,38520,0,0,0,11700,231
muyang2,2,100,4960,0,38520,0,0,1,10260,231
1358177 yubei,2,10,3225,2,31680,0,0,39,11220,255
1770994 yubeiyi,2,40,3270,2,33840,0,0,16,13140,240
1861216 jia,2,0,3205,0,34260,0,0,72,13810,237
12160829 yi,2,160,3210,27,35100,0,0,57,12610,261
134886 bing,2,40,3295,32,32940,0,0,12,13520,244
88699777 ding,2,100,3265,2,34020,0,0,35,12700,254
pgh123,2,0,4815,29,35160,0,0,0,10220,239
pgh1234,2,0,4870,0,34440,0,0,0,9980,239
pgh12345,2,0,4875,5,33000,0,0,0,11660,223
pgh123456,2,0,4870,5,33540,0,0,0,9580,223
cq147369,2,10,7615,7,31320,0,0,0,24655,464
muyang1,2,40,5475,8,38880,0,0,0,8345,622
muyang2,2,100,5610,7,38520,0,0,0,7325,618
1358177 yubei,2,10,3875,9,31680,0,0,0,11325,642
1770994 yubeiyi,2,40,3920,9,33840,0,0,0,11405,627
1861216 jia,2,0,3855,7,34260,0,0,0,16555,608
12160829 yi,2,160,3860,32,35460,0,0,0,14245,646
134886 bing,2,40,3945,39,32940,0,0,0,11555,629
88699777 ding,2,100,3915,9,34020,0,0,0,12575,655
pgh123,2,0,5465,36,35160,0,0,0,7135,624
pgh1234,2,0,5250,7,34800,0,0,0,6895,624
pgh12345,2,0,5525,7,33900,0,0,0,8575,608
pgh123456,2,0,5520,9,34080,0,0,0,6415,608
cq147369,2,10,23865,68,65340,0,0,0,24655,204
muyang1,2,40,21725,69,72900,0,0,0,8345,352
muyang2,2,100,21860,68,72540,0,0,0,7325,348
1358177 yubei,2,10,20125,70,65700,0,0,0,11325,372
1770994 yubeiyi,2,40,20170,70,67860,0,0,0,11405,357
1861216 jia,2,0,20105,68,68280,0,0,0,16555,328
12160829 yi,2,160,20110,93,69480,0,0,0,14245,376
134886 bing,2,40,20195,100,66960,0,0,0,11555,359
88699777 ding,2,100,20165,70,68040,0,0,0,12575,395
pgh123,2,0,21715,97,69180,0,0,0,7135,354
pgh1234,2,0,21500,68,68820,0,0,0,6895,354
pgh12345,2,0,21775,68,67920,0,0,0,8575,338
pgh123456,2,0,21770,70,68100,0,0,0,6415,338
cq147369,2,10,28415,54,80460,0,0,40,24655,126
muyang1,2,40,26275,55,88020,0,0,40,8345,271
muyang2,2,100,26410,54,87660,0,0,40,7325,267
1358177 yubei,2,10,24675,56,80820,0,0,40,11325,291
1770994 yubeiyi,2,40,24720,56,82980,0,0,40,11405,276   7
1861216 jia,2,0,24655,54,83400,0,0,40,16555,244     7
12160829 yi,2,160,24660,79,84600,0,0,40,14245,295
134886 bing,2,40,24745,86,82080,0,0,40,11555,278
88699777 ding,2,100,24715,56,83160,0,0,40,12575,31  7
pgh123,2,0,26265,83,84300,0,0,40,7135,273
pgh1234,2,0,26050,54,83940,0,0,40,6895,273
pgh12345,2,0,26325,54,83040,0,0,40,8575,257     7
pgh123456,2,0,26320,56,83220,0,0,40,6415,257    7
cq147369,2,10,27415,24,85860,0,0,95,18670,181
muyang1,3,110,26275,55,540,0,0,58,6365,330
muyang2,3,110,26410,54,540,0,0,58,5345,326
1358177 yubei,2,14290,23675,26,540,0,0,95,5025,350
1770994 yubeiyi,3,80,23720,32,0,0,0,91,5585,335
1861216 jia,3,20,24655,30,540,0,0,91,10735,300
12160829 yi,3,200,24660,61,540,0,0,79,9385,354
134886 bing,2,40,23745,56,87480,0,0,95,5390,334
88699777 ding,3,80,24715,32,540,0,0,91,6890,376
pgh123,3,80,26265,65,0,0,0,79,2410,320
pgh1234,3,20,26050,36,0,0,0,79,2170,329
pgh12345,3,50,25325,30,0,0,0,91,2890,313
pgh123456,3,80,25320,32,0,0,0,91,730,312

cq147369,3,80,26415,15,0,0,0,137,20755,348
muyang1,3,110,26275,55,540,0,0,49,12770,497
muyang2,3,110,26410,54,540,0,0,49,11750,493
1358177 yubei,3,50,22675,20,0,0,0,101,9990,517
1770994 yubeiyi,3,80,23720,32,0,0,0,82,11990,502
1861216 jia,3,20,24655,30,540,0,0,82,17140,467
12160829 yi,3,200,24660,61,540,0,0,70,15790,521
134886 bing,3,110,23745,56,0,0,0,89,11315,501
88699777 ding,3,80,24715,32,540,0,0,82,13295,543
pgh123,3,80,26265,65,0,0,0,70,8815,487
pgh1234,3,20,26050,36,0,0,0,70,8575,496
pgh12345,3,50,25325,30,0,0,0,82,9295,480
pgh123456,3,80,25320,32,0,0,0,82,7135,479
