profile,姓名,id,等级,武力,战力,满武力,书籍经验,总资质
ssqwerty,周瑜,40,400,504,10.38,514,2075,1748
ssqwerty,郭嘉,41,400,570,11.91,588,3674,2364
ssqwerty,匈奴王,42,47,99,.23,177,15660,114
ssqwerty,荆轲,43,400,654,13.24,667,2611,996
ssqwerty,韦小宝,44,400,507,10.25,523,3234,2753
ssqwerty,黄飞鸿,45,400,617,12.55,630,2723,2985
ssqwerty,李白,46,400,521,10.50,531,2172,610
ssqwerty,马云騄,55,500,396,10.11,482,17348,9902
ssqwerty,张星彩,58,500,401,10.17,498,19467,8133
ssqwerty,张辽,59,400,527,10.70,603,15214,645
ssqwerty,乐进,60,400,477,9.69,559,16487,521
ssqwerty,于禁,61,400,529,10.74,603,14859,642
ssqwerty,张郃,62,400,528,10.72,591,12642,633
ssqwerty,徐晃,63,400,382,7.77,464,16454,442
ssqwerty,摸金校尉,64,350,303,5.35,375,14515,357
ssqwerty,张春华,66,500,400,10.10,447,9547,6181
ssqwerty,祝融,68,500,1554,39.24,1572,3636,1619
ssqwerty,高长恭,69,54,173,.47,216,8746,229
ssqwerty,霍去病,71,350,370,6.55,444,14874,453
ssqwerty,陆逊,72,300,413,6.25,497,16813,471
18612160829,零零发,1,400,286,5.78,287,299,330
18612160829,鳌拜,2,400,496,10.03,497,392,534
18612160829,和珅,3,250,78,.98,78,159,204
18612160829,郑板桥,4,300,172,2.60,173,202,249
18612160829,喜来乐,5,350,227,4.01,228,238,322
18612160829,苏乞儿,6,400,495,10.01,506,2227,534
18612160829,李卫,7,200,25,.25,26,223,75
18612160829,刘伯温,8,400,214,4.32,221,1491,289
18612160829,林则徐,9,300,107,1.62,108,281,266
18612160829,方世玉,10,400,495,10.00,496,207,572
18612160829,多尔衮,11,400,500,10.08,501,341,567
18612160829,左宗棠,12,400,495,10.00,499,955,582
18612160829,张之洞,13,400,304,6.14,306,423,400
18612160829,蒲松龄,14,300,124,1.87,125,391,291
18612160829,李鸿章,15,300,86,1.30,87,292,231
18612160829,李寻欢,16,400,515,10.42,517,564,560
18612160829,索尼,17,250,94,1.18,96,459,217
18612160829,胡雪岩,18,200,39,.39,40,383,86
18612160829,曹雪芹,19,300,91,1.38,93,509,251
18612160829,海大富,20,400,497,10.05,497,125,532
18612160829,华佗,21,300,114,1.72,115,215,245
18612160829,墨子,22,250,109,1.37,109,119,219
18612160829,杜甫,23,400,344,6.95,346,434,415
18612160829,廉颇,24,400,495,10.01,498,702,526
18612160829,庄周,25,250,102,1.28,104,470,221
18612160829,李元芳,26,400,196,3.95,206,2046,256
18612160829,鲁班,27,200,89,.89,89,198,192
18612160829,孙武,28,400,496,10.00,500,936,527
18612160829,张良,29,200,13,.13,14,396,44
18612160829,姜子牙,30,200,13,.13,13,185,47
18612160829,孙膑,31,200,16,.16,17,210,44
18612160829,关羽,33,500,3553,93.11,3562,1933,4018
18612160829,张飞,34,400,508,10.48,515,1412,539
18612160829,赵云,35,400,2098,43.51,2103,1167,2125
18612160829,马超,36,350,736,13.12,742,1228,765
18612160829,黄忠,37,400,497,10.12,504,1470,526
18612160829,诸葛亮,38,400,746,15.29,756,2193,2328
18612160829,庞统,39,400,494,10.11,498,997,532
18612160829,周瑜,40,400,545,11.16,555,2128,1301
18612160829,郭嘉,41,500,915,23.82,929,2874,2553
18612160829,匈奴王,42,400,496,10.04,496,105,511
18612160829,荆轲,43,400,504,10.23,505,272,2634
18612160829,韦小宝,44,400,495,10.02,504,1992,2198
18612160829,黄飞鸿,45,400,700,14.21,712,2421,2685
18612160829,李白,46,350,664,11.70,666,554,956
18612160829,关银屏,51,500,5508,143.96,5518,2110,12670
18612160829,马云騄,55,500,397,10.06,428,6283,6604
18612160829,张春华,66,400,400,8.06,410,2051,4711
15504973518,零零发,1,400,188,3.80,226,7632,234
15504973518,鳌拜,2,400,282,5.70,319,7548,328
15504973518,和珅,3,250,69,.87,118,9820,110
15504973518,郑板桥,4,300,104,1.57,166,12519,193
15504973518,喜来乐,5,250,102,1.28,171,13976,187
15504973518,苏乞儿,6,350,444,7.85,481,7409,541
15504973518,李卫,7,300,104,1.57,146,8541,212
15504973518,刘伯温,8,400,200,4.04,244,8935,290
15504973518,林则徐,9,250,104,1.31,150,9368,206
15504973518,方世玉,10,400,180,3.63,213,6771,273
15504973518,多尔衮,11,400,190,3.83,234,8911,286
15504973518,左宗棠,12,350,65,1.15,183,23631,150
15504973518,张之洞,13,350,110,1.94,176,13361,185
15504973518,蒲松龄,14,300,174,2.63,216,8511,280
15504973518,李鸿章,15,250,88,1.11,127,7916,163
15504973518,李寻欢,16,400,170,3.44,266,19339,243
15504973518,索尼,17,250,81,1.02,119,7768,143
15504973518,胡雪岩,18,250,72,.91,125,10617,125
15504973518,曹雪芹,19,300,130,1.97,172,8585,222
15504973518,海大富,20,350,96,1.70,193,19547,149
15504973518,华佗,21,250,64,.81,111,9555,127
15504973518,墨子,22,250,64,.81,115,10206,136
15504973518,杜甫,23,350,44,.78,160,23261,127
15504973518,廉颇,24,350,127,2.25,224,19565,185
15504973518,庄周,25,250,64,.80,101,7589,136
15504973518,李元芳,26,300,8,.12,19,2371,64
15504973518,鲁班,27,250,28,.35,28,54,59
15504973518,孙武,28,350,106,1.87,206,20164,142
15504973518,张良,29,233,13,.15,13,190,41
15504973518,姜子牙,30,200,14,.14,14,195,42
15504973518,孙膑,31,118,14,.08,14,73,39
15504973518,关羽,33,400,2875,60.11,2975,20199,3116
15504973518,张飞,34,400,1777,36.46,1872,19009,1850
15504973518,赵云,35,400,445,9.27,487,8465,466
15504973518,马超,36,400,448,9.16,475,5415,474
15504973518,黄忠,37,380,160,3.21,277,23535,187
15504973518,诸葛亮,38,400,1021,21.13,1038,3586,3281
15504973518,庞统,39,400,499,10.20,561,12421,1815
15504973518,周瑜,40,350,172,3.07,309,27503,212
15504973518,郭嘉,41,400,264,5.42,347,16746,300
15504973518,荆轲,43,400,402,8.15,500,19708,2805
15504973518,韦小宝,44,400,246,4.98,381,27175,1546
15504973518,黄飞鸿,45,400,349,7.07,466,23558,1845
15504973518,李白,46,350,123,2.17,219,19297,162
15504973518,关银屏,51,500,5034,131.55,5108,14973,7767
15504973518,马云騄,55,440,242,5.37,370,25626,1998
13812788376,零零发,1,400,268,5.42,295,5596,382
13812788376,鳌拜,2,400,336,6.80,363,5536,512
13812788376,和珅,3,350,197,3.48,199,548,285
13812788376,郑板桥,4,300,136,2.06,137,351,195
13812788376,喜来乐,5,350,187,3.30,189,466,262
13812788376,苏乞儿,6,400,339,6.86,373,6858,497
13812788376,李卫,7,350,158,2.79,160,431,216
13812788376,刘伯温,8,400,210,4.24,235,5144,264
13812788376,林则徐,9,300,163,2.46,166,653,214
13812788376,方世玉,10,400,500,10.08,509,1943,566
13812788376,多尔衮,11,400,500,10.08,508,1742,554
13812788376,左宗棠,12,400,305,6.16,339,6936,368
13812788376,张之洞,13,400,190,3.84,228,7616,244
13812788376,蒲松龄,14,300,129,1.95,131,567,174
13812788376,李鸿章,15,300,125,1.89,127,590,179
13812788376,李寻欢,16,400,475,9.62,509,6959,630
13812788376,索尼,17,350,137,2.42,139,447,202
13812788376,胡雪岩,18,350,188,3.32,189,347,275
13812788376,曹雪芹,19,350,154,2.72,157,606,234
13812788376,海大富,20,400,308,6.22,339,6352,385
13812788376,华佗,21,350,122,2.15,123,324,167
13812788376,墨子,22,300,113,1.71,115,551,155
13812788376,杜甫,23,400,228,4.61,263,7174,298
13812788376,廉颇,24,400,338,6.83,372,6972,406
13812788376,庄周,25,300,116,1.75,117,272,155
13812788376,李元芳,26,400,176,3.55,212,7324,223
13812788376,鲁班,27,300,38,.57,38,193,62
13812788376,孙武,28,400,422,8.51,453,6234,458
13812788376,张良,29,300,28,.42,28,162,53
13812788376,姜子牙,30,300,28,.42,28,3,50
13812788376,孙膑,31,150,14,.11,14,54,40
13812788376,关羽,33,400,1368,28.40,1467,19871,2222
13812788376,张飞,34,400,320,6.51,341,4258,378
13812788376,赵云,35,400,296,6.25,316,4034,434
13812788376,马超,36,400,273,5.56,291,3679,305
13812788376,黄忠,37,400,246,5.14,263,3579,267
13812788376,诸葛亮,38,400,1066,21.97,1073,1528,2694
13812788376,庞统,39,400,306,6.22,336,6068,355
13812788376,周瑜,40,400,333,6.79,345,2563,369
13812788376,郭嘉,41,400,498,10.17,500,598,681
13812788376,荆轲,43,400,1140,23.20,1343,40609,3550
13812788376,韦小宝,44,400,498,10.07,503,1073,1045
13812788376,黄飞鸿,45,400,674,13.67,840,33252,1346
13812788376,李白,46,400,502,10.12,507,1141,542
13812788376,关银屏,51,500,2956,76.04,3007,10267,5032
13812788376,马云騄,55,400,17,.34,798,156290,288
13812788376,徐晃,63,400,291,5.88,322,6285,339
457181660,零零发,1,350,98,1.73,118,4118,112
457181660,鳌拜,2,350,132,2.33,179,9499,174
457181660,和珅,3,300,97,1.47,103,1355,110
457181660,郑板桥,4,300,98,1.48,107,1918,128
457181660,喜来乐,5,300,104,1.57,118,2928,149
457181660,苏乞儿,6,350,78,1.38,118,8080,101
457181660,李卫,7,300,71,1.07,82,2250,110
457181660,刘伯温,8,350,88,1.55,141,10639,123
457181660,林则徐,9,300,116,1.75,132,3296,151
457181660,方世玉,10,350,85,1.50,120,7068,122
457181660,多尔衮,11,350,75,1.32,115,8039,131
457181660,左宗棠,12,350,65,1.15,122,11538,105
457181660,张之洞,13,350,122,2.15,175,10684,179
457181660,蒲松龄,14,300,86,1.30,95,1880,126
457181660,李鸿章,15,300,91,1.37,107,3217,144
457181660,李寻欢,16,350,86,1.52,144,11734,118
457181660,索尼,17,300,109,1.65,117,1682,148
457181660,胡雪岩,18,300,81,1.22,133,10410,116
457181660,曹雪芹,19,300,77,1.16,85,1607,136
457181660,海大富,20,350,97,1.71,166,13871,119
457181660,华佗,21,300,64,.97,70,1386,106
457181660,墨子,22,300,90,1.36,111,4320,117
457181660,杜甫,23,370,108,2.02,174,13343,151
457181660,廉颇,24,350,124,2.19,172,9677,151
457181660,庄周,25,300,81,1.22,95,2982,140
457181660,李元芳,26,350,120,2.11,153,6745,155
457181660,鲁班,27,300,23,.35,24,289,48
457181660,孙武,28,300,48,.72,66,3612,73
457181660,张良,29,100,13,.07,13,0,35
457181660,姜子牙,30,35,15,.03,22,1490,37
457181660,孙膑,31,6,13,.00,13,30,35
457181660,关羽,33,400,660,13.46,696,7393,730
457181660,张飞,34,400,2161,44.93,2226,13078,2299
457181660,赵云,35,350,163,3.06,271,21747,181
457181660,马超,36,390,348,6.90,354,1363,446
457181660,黄忠,37,400,414,8.43,418,980,428
457181660,诸葛亮,38,400,497,10.15,502,1179,534
457181660,庞统,39,400,497,10.13,500,753,524
457181660,周瑜,40,400,1626,33.43,1667,8318,3092
457181660,郭嘉,41,350,621,11.06,672,10204,1018
457181660,荆轲,43,400,498,10.08,502,875,636
457181660,韦小宝,44,400,498,10.08,510,2581,1327
457181660,黄飞鸿,45,400,495,10.08,525,6134,2345
457181660,李白,46,400,696,14.04,720,4959,1787
457181660,关银屏,51,400,340,6.86,444,20967,1294
457181660,马云騄,55,400,509,10.27,522,2653,1920
457181660,张辽,59,350,75,1.32,111,7206,114
457181660,张春华,66,360,97,1.76,382,57113,146
z7211191,零零发,1,400,116,2.34,173,11428,148
z7211191,鳌拜,2,300,172,2.60,210,7686,219
z7211191,和珅,3,150,17,.13,21,969,42
z7211191,郑板桥,4,250,110,1.38,118,1714,165
z7211191,喜来乐,5,200,58,.58,65,1537,135
z7211191,苏乞儿,6,300,134,2.03,227,18759,177
z7211191,李卫,7,153,62,.48,69,1403,106
z7211191,刘伯温,8,300,100,1.51,153,10670,164
z7211191,林则徐,9,200,60,.60,67,1568,115
z7211191,方世玉,10,310,65,1.01,132,13567,140
z7211191,多尔衮,11,300,70,1.06,141,14236,121
z7211191,左宗棠,12,300,40,.60,95,11021,101
z7211191,张之洞,13,300,64,.97,124,12098,146
z7211191,蒲松龄,14,200,77,.77,85,1723,124
z7211191,李鸿章,15,200,79,.79,88,1980,142
z7211191,李寻欢,16,400,421,8.51,456,7074,552
z7211191,索尼,17,250,104,1.31,110,1316,172
z7211191,胡雪岩,18,150,27,.20,33,1205,56
z7211191,曹雪芹,19,250,102,1.28,109,1507,161
z7211191,海大富,20,300,171,2.59,217,9235,228
z7211191,华佗,21,150,48,.36,55,1563,92
z7211191,墨子,22,250,80,1.01,89,1927,132
z7211191,杜甫,23,300,60,.91,134,14857,118
z7211191,廉颇,24,350,203,3.59,280,15557,271
z7211191,庄周,25,250,76,.95,84,1713,131
z7211191,李元芳,26,300,76,1.15,148,14470,115
z7211191,鲁班,27,150,14,.11,14,58,42
z7211191,孙武,28,350,64,1.13,115,10238,92
z7211191,张良,29,150,15,.11,15,110,37
z7211191,姜子牙,30,150,13,.10,14,200,38
z7211191,孙膑,31,45,16,.04,16,160,41
z7211191,关羽,33,400,1600,32.78,1611,2369,1627
z7211191,张飞,34,400,303,6.17,374,14318,329
z7211191,赵云,35,400,266,5.80,365,19807,287
z7211191,马超,36,400,2389,50.00,2398,1897,2413
z7211191,黄忠,37,400,314,6.39,379,13076,341
z7211191,诸葛亮,38,400,569,11.69,573,899,1817
z7211191,庞统,39,400,286,5.80,354,13770,319
z7211191,周瑜,40,400,202,4.12,262,12108,238
z7211191,郭嘉,41,400,654,13.58,658,891,2185
z7211191,荆轲,43,350,78,1.38,130,10468,132
z7211191,韦小宝,44,400,213,4.31,265,10464,928
z7211191,黄飞鸿,45,400,308,6.22,389,16361,492
z7211191,孙尚香,50,500,644,16.41,674,6181,4906
z7211191,关银屏,51,500,4444,114.69,4499,11184,6481
z7211191,马云騄,55,400,14,.28,62,9678,109
15686784340,零零发,1,350,126,2.22,127,390,150
15686784340,鳌拜,2,350,138,2.43,138,36,171
15686784340,和珅,3,250,69,.87,69,61,103
15686784340,郑板桥,4,198,88,.87,88,64,123
15686784340,喜来乐,5,200,81,.81,81,167,121
15686784340,苏乞儿,6,350,241,4.25,243,436,262
15686784340,李卫,7,250,88,1.11,88,145,135
15686784340,刘伯温,8,350,98,1.73,98,167,137
15686784340,林则徐,9,200,80,.80,80,75,116
15686784340,方世玉,10,350,280,4.93,285,1050,330
15686784340,多尔衮,11,350,250,4.41,254,967,287
15686784340,左宗棠,12,350,240,4.23,242,404,280
15686784340,张之洞,13,350,180,3.17,180,108,225
15686784340,蒲松龄,14,250,86,1.08,86,42,141
15686784340,李鸿章,15,200,87,.87,87,133,127
15686784340,李寻欢,16,330,234,3.90,239,1111,283
15686784340,索尼,17,250,100,1.26,100,32,153
15686784340,胡雪岩,18,200,71,.71,71,83,103
15686784340,曹雪芹,19,200,71,.71,71,11,112
15686784340,海大富,20,360,256,4.65,261,1020,288
15686784340,华佗,21,300,101,1.52,101,12,156
15686784340,墨子,22,200,72,.72,72,39,104
15686784340,杜甫,23,350,276,4.87,276,139,334
15686784340,廉颇,24,350,232,4.09,236,896,258
15686784340,庄周,25,250,78,.98,78,81,125
15686784340,李元芳,26,350,100,1.76,103,793,129
15686784340,鲁班,27,200,13,.13,13,143,42
15686784340,孙武,28,300,394,5.95,396,482,420
15686784340,张良,29,250,72,.90,72,140,130
15686784340,姜子牙,30,60,12,.04,12,20,34
15686784340,孙膑,31,51,56,.14,56,130,78
15686784340,关羽,33,400,2041,42.38,2116,15166,2077
15686784340,张飞,34,380,253,4.89,255,490,267
15686784340,赵云,35,350,148,2.77,149,369,166
15686784340,马超,36,350,313,5.56,314,218,331
15686784340,黄忠,37,350,200,3.58,201,275,214
15686784340,诸葛亮,38,400,298,6.10,298,156,818
15686784340,庞统,39,350,322,5.73,323,377,351
15686784340,周瑜,40,350,263,4.66,264,270,305
15686784340,郭嘉,41,400,399,8.27,400,264,2051
15686784340,荆轲,43,400,456,9.23,459,659,2435
15686784340,韦小宝,44,350,123,2.17,125,502,516
15686784340,黄飞鸿,45,400,411,8.32,414,621,2320
15686784340,李白,46,400,565,11.40,566,395,1038
15686784340,关银屏,51,400,3108,63.39,3186,15693,4730
15686784340,马云騄,55,400,347,7.00,347,147,438
shinecy1126,零零发,1,300,48,.72,92,8913,74
shinecy1126,鳌拜,2,350,122,2.15,191,13864,151
shinecy1126,和珅,3,250,36,.45,58,4586,108
shinecy1126,郑板桥,4,250,35,.44,62,5498,110
shinecy1126,喜来乐,5,300,24,.36,56,6537,133
shinecy1126,苏乞儿,6,400,477,9.65,516,7817,522
shinecy1126,李卫,7,250,35,.44,65,6174,109
shinecy1126,刘伯温,8,350,36,.63,106,14020,121
shinecy1126,林则徐,9,350,34,.60,73,7864,367
shinecy1126,方世玉,10,350,40,.71,123,16708,93
shinecy1126,多尔衮,11,400,505,10.19,524,3945,931
shinecy1126,左宗棠,12,350,75,1.32,161,17232,115
shinecy1126,张之洞,13,350,20,.35,82,12497,98
shinecy1126,蒲松龄,14,250,28,.35,62,6979,111
shinecy1126,李鸿章,15,300,45,.68,58,2766,150
shinecy1126,李寻欢,16,350,136,2.40,225,17800,169
shinecy1126,索尼,17,250,14,.18,14,67,54
shinecy1126,胡雪岩,18,200,13,.13,13,80,62
shinecy1126,曹雪芹,19,250,39,.49,62,4600,116
shinecy1126,海大富,20,350,86,1.52,174,17716,107
shinecy1126,华佗,21,250,22,.28,42,4192,97
shinecy1126,墨子,22,300,54,.82,74,4122,137
shinecy1126,杜甫,23,400,92,1.86,184,18554,189
shinecy1126,廉颇,24,350,117,2.07,150,6612,141
shinecy1126,庄周,25,350,28,.49,66,7603,225
shinecy1126,李元芳,26,300,28,.42,70,8521,58
shinecy1126,鲁班,27,300,39,.59,75,7201,154
shinecy1126,孙武,28,350,114,2.01,150,7359,137
shinecy1126,张良,29,250,41,.52,84,8744,128
shinecy1126,姜子牙,30,286,35,.50,64,5839,121
shinecy1126,孙膑,31,1,11,.00,34,4650,33
shinecy1126,关羽,33,400,520,10.91,562,8558,753
shinecy1126,张飞,34,400,94,1.91,172,15720,108
shinecy1126,赵云,35,400,124,2.83,195,14242,142
shinecy1126,马超,36,400,151,3.07,240,17945,177
shinecy1126,黄忠,37,350,87,1.55,156,13809,101
shinecy1126,诸葛亮,38,400,407,8.38,448,8299,537
shinecy1126,庞统,39,400,84,1.72,169,17191,177
shinecy1126,周瑜,40,400,99,2.01,164,13054,145
shinecy1126,郭嘉,41,400,597,12.33,615,3661,2055
shinecy1126,荆轲,43,400,720,14.58,791,14310,1632
shinecy1126,韦小宝,44,400,351,7.10,384,6617,2543
shinecy1126,黄飞鸿,45,400,311,6.28,367,11211,517
shinecy1126,李白,46,400,257,5.18,294,7552,543
shinecy1126,关银屏,51,400,3284,67.11,3335,10328,5169
shinecy1126,马云騄,55,400,11,.22,73,12444,102
lonely7201984,零零发,1,350,186,3.28,192,1204,198
lonely7201984,鳌拜,2,350,134,2.36,156,4549,164
lonely7201984,和珅,3,100,62,.31,71,1846,75
lonely7201984,郑板桥,4,160,70,.56,71,308,108
lonely7201984,喜来乐,5,200,86,.86,87,371,135
lonely7201984,苏乞儿,6,350,139,2.45,162,4659,160
lonely7201984,李卫,7,250,70,.88,71,202,110
lonely7201984,刘伯温,8,300,74,1.12,95,4301,100
lonely7201984,林则徐,9,250,78,.98,79,268,127
lonely7201984,方世玉,10,350,105,1.85,129,4928,139
lonely7201984,多尔衮,11,350,105,1.85,127,4478,136
lonely7201984,左宗棠,12,300,80,1.21,87,1506,118
lonely7201984,张之洞,13,350,108,1.90,129,4390,164
lonely7201984,蒲松龄,14,200,58,.58,60,407,94
lonely7201984,李鸿章,15,200,86,.86,86,180,141
lonely7201984,李寻欢,16,340,108,1.85,111,754,131
lonely7201984,索尼,17,300,93,1.40,114,4342,153
lonely7201984,胡雪岩,18,150,63,.47,64,206,105
lonely7201984,曹雪芹,19,200,81,.81,82,352,116
lonely7201984,海大富,20,350,142,2.51,145,716,163
lonely7201984,华佗,21,250,64,.80,65,263,111
lonely7201984,墨子,22,100,50,.25,51,235,85
lonely7201984,杜甫,23,350,116,2.04,139,4728,192
lonely7201984,廉颇,24,350,230,4.06,252,4432,255
lonely7201984,庄周,25,300,104,1.57,104,134,176
lonely7201984,李元芳,26,350,120,2.11,142,4502,150
lonely7201984,鲁班,27,200,66,.66,66,194,107
lonely7201984,孙武,28,350,112,1.97,137,5070,137
lonely7201984,张良,29,100,13,.07,21,1757,35
lonely7201984,姜子牙,30,150,48,.36,48,193,70
lonely7201984,孙膑,31,24,27,.03,28,229,49
lonely7201984,关羽,33,400,2840,58.73,2876,7216,3109
lonely7201984,张飞,34,400,605,12.32,661,11243,749
lonely7201984,赵云,35,350,439,8.04,464,5164,457
lonely7201984,马超,36,350,312,5.54,313,299,402
lonely7201984,黄忠,37,350,227,4.03,245,3641,241
lonely7201984,诸葛亮,38,350,394,7.04,402,1793,756
lonely7201984,庞统,39,350,453,8.05,478,5143,480
lonely7201984,周瑜,40,350,371,6.57,393,4430,387
lonely7201984,郭嘉,41,400,1323,27.00,1352,5936,2790
lonely7201984,荆轲,43,400,504,10.21,508,852,2351
lonely7201984,韦小宝,44,350,183,3.23,207,4838,780
lonely7201984,黄飞鸿,45,400,451,9.12,473,4570,1676
lonely7201984,李白,46,400,514,10.37,523,1958,630
lonely7201984,马云騄,55,400,206,4.15,231,5158,300
lonely7201984,张星彩,58,400,144,2.90,176,6502,1801
lonely7201984,张春华,66,350,409,7.21,436,5512,1198
liu271,零零发,1,300,28,.42,80,10416,40
liu271,鳌拜,2,350,112,1.98,132,4141,142
liu271,和珅,3,59,13,.04,18,1025,26
liu271,郑板桥,4,59,13,.04,16,770,38
liu271,喜来乐,5,150,51,.38,60,1922,83
liu271,苏乞儿,6,350,198,3.50,224,5377,219
liu271,李卫,7,59,28,.08,35,1555,54
liu271,刘伯温,8,300,22,.33,78,11227,49
liu271,林则徐,9,59,40,.12,56,3350,91
liu271,方世玉,10,350,30,.53,117,17524,63
liu271,多尔衮,11,350,95,1.67,119,4835,122
liu271,左宗棠,12,350,115,2.03,140,5002,142
liu271,张之洞,13,300,54,.82,115,12368,105
liu271,蒲松龄,14,59,35,.10,46,2278,63
liu271,李鸿章,15,59,31,.09,50,3932,67
liu271,李寻欢,16,320,187,3.02,262,15159,214
liu271,索尼,17,59,50,.15,57,1514,81
liu271,胡雪岩,18,59,49,.14,64,3011,73
liu271,曹雪芹,19,59,45,.13,54,1820,69
liu271,海大富,20,400,171,3.45,253,16575,196
liu271,华佗,21,59,47,.14,53,1244,81
liu271,墨子,22,59,58,.17,69,2365,82
liu271,杜甫,23,350,56,.99,137,16383,222
liu271,廉颇,24,350,150,2.65,225,15106,175
liu271,庄周,25,59,45,.13,65,4040,75
liu271,李元芳,26,300,44,.66,122,15642,70
liu271,鲁班,27,59,41,.12,55,2899,67
liu271,孙武,28,300,64,.97,123,11827,89
liu271,张良,29,59,50,.15,61,2229,72
liu271,姜子牙,30,49,40,.10,40,155,62
