profile,姓名,id,等级,武力,战力,满武力,书籍经验,总资质
lonely7201984,海大富,20,300,142,2.13,142,10,163
lonely7201984,华佗,21,250,64,.80,64,179,111
lonely7201984,墨子,22,100,50,.25,50,125,85
lonely7201984,杜甫,23,350,116,2.03,120,923,192
lonely7201984,廉颇,24,350,230,4.03,232,491,255
lonely7201984,庄周,25,300,104,1.56,104,48,176
lonely7201984,李元芳,26,300,120,1.80,123,741,150
lonely7201984,鲁班,27,200,66,.66,66,110,107
lonely7201984,孙武,28,350,112,1.96,117,1053,137
lonely7201984,张良,29,100,13,.07,21,1757,35
lonely7201984,姜子牙,30,150,48,.36,48,109,70
lonely7201984,孙膑,31,24,27,.03,27,155,49
lonely7201984,关羽,33,400,2840,57.80,2872,6474,3109
lonely7201984,张飞,34,400,601,12.02,659,11623,745
lonely7201984,赵云,35,350,435,7.61,438,684,453
lonely7201984,马超,36,350,308,5.39,310,441,398
lonely7201984,黄忠,37,350,219,3.83,224,1118,233
lonely7201984,诸葛亮,38,350,374,6.54,376,470,736
lonely7201984,庞统,39,350,448,7.84,451,753,475
lonely7201984,周瑜,40,350,371,6.49,373,571,387
lonely7201984,郭嘉,41,400,1323,26.46,1350,5508,2790
lonely7201984,荆轲,43,400,504,10.08,504,190,2351
lonely7201984,韦小宝,44,350,183,3.20,185,527,780
lonely7201984,黄飞鸿,45,400,451,9.02,453,490,1676
lonely7201984,李白,46,350,514,8.99,514,23,630
lonely7201984,马云騄,55,400,206,4.12,212,1307,300
lonely7201984,张星彩,58,350,144,2.52,150,1327,1801
lonely7201984,张春华,66,350,409,7.16,410,376,1198
liu271,零零发,1,300,28,.42,56,5615,40
liu271,鳌拜,2,350,112,1.96,114,476,142
liu271,和珅,3,59,13,.04,17,865,26
liu271,郑板桥,4,59,13,.04,16,650,38
liu271,喜来乐,5,150,51,.38,60,1832,83
liu271,苏乞儿,6,350,198,3.46,204,1313,219
liu271,李卫,7,59,28,.08,35,1405,54
liu271,刘伯温,8,300,22,.33,54,6498,49
liu271,林则徐,9,59,40,.12,56,3230,91
liu271,方世玉,10,300,30,.45,94,12805,63
liu271,多尔衮,11,350,95,1.66,101,1248,122
liu271,左宗棠,12,350,115,2.01,122,1407,142
liu271,张之洞,13,59,54,.16,84,6089,105
liu271,蒲松龄,14,59,35,.10,45,2118,63
liu271,李鸿章,15,59,31,.09,49,3752,67
liu271,李寻欢,16,320,187,2.99,242,11060,214
liu271,索尼,17,59,50,.15,56,1294,81
liu271,胡雪岩,18,59,49,.14,63,2931,73
liu271,曹雪芹,19,59,45,.13,53,1750,69
liu271,海大富,20,350,171,2.99,227,11394,196
liu271,华佗,21,59,47,.14,52,1064,81
liu271,墨子,22,59,58,.17,69,2225,82
liu271,杜甫,23,350,56,.98,118,12508,222
liu271,廉颇,24,350,150,2.62,199,9963,175
liu271,庄周,25,59,45,.13,64,3880,75
liu271,李元芳,26,59,44,.13,89,9050,70
liu271,鲁班,27,59,41,.12,54,2729,67
liu271,孙武,28,59,64,.19,95,6205,89
liu271,张良,29,59,50,.15,60,2155,72
liu271,姜子牙,30,49,40,.10,40,155,62
liu271,孙膑,31,1,13,.00,14,370,35
