profile,姓名,id,等级,武力,战力,满武力,书籍经验,总资质
457181660,多尔衮,11,350,75,1.32,97,4494,131
457181660,左宗棠,12,350,65,1.15,103,7773,105
457181660,张之洞,13,350,122,2.15,158,7337,179
457181660,蒲松龄,14,300,86,1.30,94,1758,126
457181660,李鸿章,15,300,91,1.37,106,3047,144
457181660,李寻欢,16,350,86,1.52,124,7703,118
457181660,索尼,17,300,109,1.65,116,1546,148
457181660,胡雪岩,18,300,81,1.22,132,10216,116
457181660,曹雪芹,19,300,77,1.16,84,1421,136
457181660,海大富,20,350,97,1.71,147,10122,119
457181660,华佗,21,300,64,.97,70,1232,106
457181660,墨子,22,300,90,1.36,111,4252,117
457181660,杜甫,23,360,108,1.96,153,9182,151
457181660,廉颇,24,350,124,2.19,152,5652,151
457181660,庄周,25,300,81,1.22,95,2846,140
457181660,李元芳,26,350,120,2.11,136,3202,155
457181660,鲁班,27,300,23,.35,24,289,48
457181660,孙武,28,300,48,.72,50,575,73
457181660,张良,29,100,13,.07,13,0,35
457181660,姜子牙,30,35,15,.03,22,1490,37
457181660,孙膑,31,6,13,.00,13,30,35
457181660,关羽,33,400,652,13.30,692,8145,722
457181660,张飞,34,400,2161,44.93,2222,12284,2299
457181660,赵云,35,350,159,2.97,250,18314,177
457181660,马超,36,360,332,6.07,338,1241,430
457181660,黄忠,37,400,398,8.10,403,1084,412
457181660,诸葛亮,38,400,497,10.15,497,173,529
457181660,庞统,39,400,497,10.13,497,103,524
457181660,周瑜,40,400,1626,33.43,1663,7436,3092
457181660,郭嘉,41,350,621,11.06,669,9756,1018
457181660,荆轲,43,400,498,10.08,501,633,636
457181660,韦小宝,44,400,498,10.08,506,1709,1327
457181660,黄飞鸿,45,400,495,10.08,519,4892,2345
457181660,李白,46,400,696,14.04,717,4361,1787
457181660,关银屏,51,400,340,6.86,425,17172,1294
457181660,马云騄,55,400,509,10.27,517,1653,1920
457181660,张辽,59,350,75,1.32,97,4495,114
457181660,张春华,66,360,97,1.76,365,53616,146
z7211191,零零发,1,300,116,1.75,147,6257,148
z7211191,鳌拜,2,300,172,2.60,195,4676,219
z7211191,和珅,3,150,17,.13,20,799,42
z7211191,郑板桥,4,250,110,1.38,117,1562,165
z7211191,喜来乐,5,200,58,.58,64,1397,135
z7211191,苏乞儿,6,300,134,2.03,212,15719,177
z7211191,李卫,7,153,62,.48,67,1139,106
z7211191,刘伯温,8,300,100,1.51,132,6543,164
z7211191,林则徐,9,200,60,.60,67,1410,115
z7211191,方世玉,10,300,65,.98,113,9662,140
z7211191,多尔衮,11,300,70,1.06,121,10322,121
z7211191,左宗棠,12,300,40,.60,76,7289,101
z7211191,张之洞,13,300,64,.97,106,8548,146
z7211191,蒲松龄,14,200,77,.77,84,1559,124
z7211191,李鸿章,15,200,79,.79,88,1816,142
z7211191,李寻欢,16,350,421,7.44,435,2970,552
z7211191,索尼,17,250,104,1.31,110,1216,172
z7211191,胡雪岩,18,150,27,.20,32,1013,56
z7211191,曹雪芹,19,250,102,1.28,108,1375,161
z7211191,海大富,20,300,171,2.59,202,6315,228
z7211191,华佗,21,150,48,.36,55,1427,92
z7211191,墨子,22,250,80,1.01,88,1765,132
z7211191,杜甫,23,300,60,.91,114,10907,118
z7211191,廉颇,24,300,203,3.07,265,12439,271
z7211191,庄周,25,250,76,.95,83,1579,131
z7211191,李元芳,26,300,76,1.15,128,10522,115
z7211191,鲁班,27,150,14,.11,14,58,42
z7211191,孙武,28,300,64,.97,95,6313,92
z7211191,张良,29,150,15,.11,15,110,37
z7211191,姜子牙,30,150,13,.10,14,200,38
z7211191,孙膑,31,45,16,.04,16,160,41
z7211191,关羽,33,400,1592,32.62,1610,3613,1619
z7211191,张飞,34,350,299,5.31,365,13256,325
z7211191,赵云,35,350,262,5.01,343,16337,283
z7211191,马超,36,400,2389,50.00,2396,1433,2413
z7211191,黄忠,37,350,306,5.44,372,13202,333
z7211191,诸葛亮,38,400,569,11.69,571,433,1817
z7211191,庞统,39,350,286,5.07,345,11846,319
z7211191,周瑜,40,350,182,3.25,241,11880,218
z7211191,郭嘉,41,400,654,13.58,656,543,2185
z7211191,荆轲,43,300,78,1.18,110,6555,132
z7211191,韦小宝,44,350,213,3.77,243,6096,928
z7211191,黄飞鸿,45,350,308,5.44,368,12147,492
z7211191,孙尚香,50,500,644,16.41,673,5885,4906
z7211191,关银屏,51,500,4444,114.69,4497,10760,6481
z7211191,马云騄,55,400,14,.28,47,6730,109
15686784340,零零发,1,350,88,1.55,94,1227,112
15686784340,鳌拜,2,350,98,1.73,102,977,131
15686784340,和珅,3,250,26,.33,31,1167,60
15686784340,郑板桥,4,198,45,.45,50,1068,80
15686784340,喜来乐,5,200,50,.50,58,1700,90
15686784340,苏乞儿,6,350,51,.90,106,11091,72
15686784340,李卫,7,250,59,.74,63,847,106
15686784340,刘伯温,8,350,34,.60,59,5009,73
15686784340,林则徐,9,200,56,.56,60,926,92
15686784340,方世玉,10,350,35,.62,95,12080,85
15686784340,多尔衮,11,350,30,.53,93,12702,67
15686784340,左宗棠,12,350,30,.53,86,11356,70
15686784340,张之洞,13,350,42,.74,75,6703,87
15686784340,蒲松龄,14,250,57,.72,61,961,112
15686784340,李鸿章,15,200,40,.40,51,2366,80
15686784340,李寻欢,16,330,169,2.82,183,2960,218
15686784340,索尼,17,250,41,.52,47,1281,94
15686784340,胡雪岩,18,200,34,.34,46,2458,66
15686784340,曹雪芹,19,200,32,.32,42,2069,73
15686784340,海大富,20,350,111,1.96,131,4187,143
15686784340,华佗,21,300,62,.94,72,2106,117
15686784340,墨子,22,200,38,.38,44,1228,70
15686784340,杜甫,23,350,80,1.41,132,10558,138
15686784340,廉颇,24,350,62,1.09,95,6758,88
15686784340,庄周,25,250,26,.33,37,2362,73
15686784340,李元芳,26,350,32,.56,63,6271,61
15686784340,鲁班,27,200,13,.13,13,143,42
15686784340,孙武,28,200,24,.24,27,764,50
15686784340,张良,29,250,32,.40,38,1232,90
15686784340,姜子牙,30,60,12,.04,12,20,34
15686784340,孙膑,31,31,12,.02,16,900,34
15686784340,关羽,33,400,2028,42.11,2080,10523,2064
15686784340,张飞,34,350,165,2.93,221,11244,179
15686784340,赵云,35,350,96,1.83,104,1613,114
15686784340,马超,36,350,270,4.80,277,1500,288
15686784340,黄忠,37,350,92,1.66,101,1955,106
15686784340,诸葛亮,38,400,235,4.81,241,1399,750
15686784340,庞统,39,350,67,1.21,98,6361,96
15686784340,周瑜,40,350,65,1.15,133,13671,107
15686784340,郭嘉,41,400,345,7.17,349,922,1997
15686784340,荆轲,43,400,222,4.50,225,615,2201
15686784340,韦小宝,44,350,75,1.32,91,3364,468
15686784340,黄飞鸿,45,400,363,7.35,365,496,2272
15686784340,李白,46,400,525,10.59,527,474,998
15686784340,关银屏,51,400,3108,63.39,3145,7471,4730
15686784340,马云騄,55,400,36,.73,41,1136,127
shinecy1126,零零发,1,300,48,.72,70,4521,74
shinecy1126,鳌拜,2,350,122,2.15,155,6715,151
shinecy1126,和珅,3,250,36,.45,42,1321,108
shinecy1126,郑板桥,4,250,35,.44,45,2191,110
shinecy1126,喜来乐,5,300,24,.36,41,3465,133
shinecy1126,苏乞儿,6,350,477,8.44,485,1699,522
shinecy1126,李卫,7,250,35,.44,49,2844,109
shinecy1126,刘伯温,8,350,36,.63,81,9091,121
shinecy1126,林则徐,9,350,34,.60,52,3763,367
shinecy1126,方世玉,10,350,40,.71,101,12255,93
shinecy1126,多尔衮,11,350,505,8.91,505,158,931
shinecy1126,左宗棠,12,350,75,1.32,141,13285,115
shinecy1126,张之洞,13,350,20,.35,62,8506,98
shinecy1126,蒲松龄,14,250,28,.35,51,4699,111
shinecy1126,李鸿章,15,300,45,.68,51,1260,150
shinecy1126,李寻欢,16,350,136,2.40,188,10513,169
shinecy1126,索尼,17,250,14,.18,14,67,54
shinecy1126,胡雪岩,18,200,13,.13,13,80,62
shinecy1126,曹雪芹,19,250,39,.49,45,1212,116
shinecy1126,海大富,20,350,86,1.52,154,13743,107
shinecy1126,华佗,21,250,22,.28,33,2297,97
shinecy1126,墨子,22,300,54,.82,65,2253,137
shinecy1126,杜甫,23,350,92,1.62,145,10775,189
shinecy1126,廉颇,24,350,117,2.07,140,4758,141
shinecy1126,庄周,25,350,28,.49,39,2345,225
shinecy1126,李元芳,26,300,28,.42,39,2288,58
shinecy1126,鲁班,27,300,39,.59,55,3230,154
shinecy1126,孙武,28,350,114,2.01,135,4263,137
shinecy1126,张良,29,250,41,.52,58,3459,128
shinecy1126,姜子牙,30,286,35,.50,41,1284,121
shinecy1126,孙膑,31,1,11,.00,15,925,33
shinecy1126,关羽,33,360,512,9.67,553,8382,745
shinecy1126,张飞,34,350,90,1.60,131,8395,104
shinecy1126,赵云,35,350,120,2.42,170,10069,138
shinecy1126,马超,36,400,147,2.99,217,14088,173
shinecy1126,黄忠,37,300,79,1.20,121,8560,93
shinecy1126,诸葛亮,38,400,402,8.27,416,2843,532
shinecy1126,庞统,39,350,84,1.51,124,8092,177
shinecy1126,周瑜,40,350,79,1.40,114,7174,125
shinecy1126,郭嘉,41,400,597,12.33,602,1028,2055
shinecy1126,荆轲,43,400,720,14.58,778,11606,1632
shinecy1126,韦小宝,44,400,351,7.10,356,1107,2543
shinecy1126,黄飞鸿,45,350,311,5.49,319,1667,517
shinecy1126,李白,46,350,257,4.53,261,912,543
shinecy1126,关银屏,51,400,3284,67.11,3323,7859,5169
shinecy1126,马云騄,55,400,11,.22,44,6690,102
lonely7201984,零零发,1,350,186,3.28,187,274,198
lonely7201984,鳌拜,2,350,134,2.36,138,980,164
lonely7201984,和珅,3,100,62,.31,70,1744,75
lonely7201984,郑板桥,4,160,70,.56,70,102,108
lonely7201984,喜来乐,5,200,86,.86,86,177,135
lonely7201984,苏乞儿,6,350,139,2.45,145,1386,160
lonely7201984,李卫,7,250,70,.88,70,142,110
lonely7201984,刘伯温,8,300,74,1.12,79,1150,100
lonely7201984,林则徐,9,250,78,.98,78,182,127
lonely7201984,方世玉,10,350,105,1.85,113,1793,139
lonely7201984,多尔衮,11,350,105,1.85,111,1219,136
lonely7201984,左宗棠,12,300,80,1.21,84,892,118
lonely7201984,张之洞,13,300,108,1.63,114,1275,164
lonely7201984,蒲松龄,14,200,58,.58,59,217,94
lonely7201984,李鸿章,15,200,86,.86,86,48,141
lonely7201984,李寻欢,16,300,108,1.63,108,160,131
lonely7201984,索尼,17,300,93,1.40,114,4220,153
lonely7201984,胡雪岩,18,150,63,.47,63,68,105
lonely7201984,曹雪芹,19,200,81,.81,81,188,116
lonely7201984,海大富,20,300,142,2.14,142,34,163
lonely7201984,华佗,21,250,64,.80,64,183,111
lonely7201984,墨子,22,100,50,.25,50,125,85
lonely7201984,杜甫,23,350,116,2.04,123,1547,192
lonely7201984,廉颇,24,350,230,4.06,235,1083,255
lonely7201984,庄周,25,300,104,1.57,104,58,176
lonely7201984,李元芳,26,300,120,1.81,126,1315,150
lonely7201984,鲁班,27,200,66,.66,66,110,107
lonely7201984,孙武,28,350,112,1.97,120,1623,137
lonely7201984,张良,29,100,13,.07,21,1757,35
lonely7201984,姜子牙,30,150,48,.36,48,133,70
lonely7201984,孙膑,31,24,27,.03,27,155,49
lonely7201984,关羽,33,400,2840,58.73,2872,6484,3109
lonely7201984,张飞,34,400,601,12.24,659,11677,745
lonely7201984,赵云,35,350,435,7.96,441,1376,453
lonely7201984,马超,36,350,308,5.47,310,505,398
lonely7201984,黄忠,37,350,219,3.89,227,1704,233
lonely7201984,诸葛亮,38,350,374,6.68,379,1104,736
lonely7201984,庞统,39,350,448,7.96,454,1367,475
lonely7201984,周瑜,40,350,371,6.57,376,1145,387
lonely7201984,郭嘉,41,400,1323,27.00,1350,5528,2790
lonely7201984,荆轲,43,400,504,10.21,505,296,2351
lonely7201984,韦小宝,44,350,183,3.23,188,1187,780
lonely7201984,黄飞鸿,45,400,451,9.12,456,1176,1676
lonely7201984,李白,46,400,514,10.37,520,1309,630
lonely7201984,马云騄,55,400,206,4.15,215,1889,300
lonely7201984,张星彩,58,400,144,2.90,159,3131,1801
lonely7201984,张春华,66,350,409,7.21,414,1036,1198
liu271,零零发,1,300,28,.42,64,7223,40
liu271,鳌拜,2,350,112,1.98,117,1050,142
liu271,和珅,3,59,13,.04,17,875,26
liu271,郑板桥,4,59,13,.04,16,650,38
liu271,喜来乐,5,150,51,.38,60,1832,83
liu271,苏乞儿,6,350,198,3.50,208,2065,219
liu271,李卫,7,59,28,.08,35,1415,54
liu271,刘伯温,8,300,22,.33,62,8078,49
liu271,林则徐,9,59,40,.12,56,3270,91
liu271,方世玉,10,350,30,.53,101,14395,63
liu271,多尔衮,11,350,95,1.67,104,1844,122
liu271,左宗棠,12,350,115,2.03,125,2001,142
liu271,张之洞,13,300,54,.82,97,8649,105
liu271,蒲松龄,14,59,35,.10,45,2118,63
liu271,李鸿章,15,59,31,.09,49,3782,67
liu271,李寻欢,16,320,187,3.02,245,11764,214
liu271,索尼,17,59,50,.15,56,1334,81
liu271,胡雪岩,18,59,49,.14,63,2941,73
liu271,曹雪芹,19,59,45,.13,53,1770,69
liu271,海大富,20,350,171,3.02,231,12038,196
liu271,华佗,21,59,47,.14,52,1094,81
liu271,墨子,22,59,58,.17,69,2265,82
liu271,杜甫,23,350,56,.99,121,13154,222
liu271,廉颇,24,350,150,2.65,202,10557,175
liu271,庄周,25,59,45,.13,64,3920,75
liu271,李元芳,26,300,44,.66,102,11610,70
liu271,鲁班,27,59,41,.12,54,2739,67
liu271,孙武,28,59,64,.19,97,6765,89
liu271,张良,29,59,50,.15,60,2169,72
